stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id
635,635,BLVD Gainesville,29.617592,-82.377741,Southbound SW 37th BLVD @ Farside SW 38th ST,,,0,,,,,
358,358,The Cotton Club,29.64585,-82.315044,Westbound SE 7th AVE @ Nearside SE 9th ST,,,0,,,,,
331,331,Eastside Food Store,29.638623,-82.280846,Southbound SE 35th ST @ Farside Hawthorne RD,,,0,,,,,
500,500,NW 27th Terrace @ NW 16th Avenue,29.666871,-82.362903,Westbound NW 16th AVE @ Nearside NW 27th TER,,,0,,,,,
1240,1240,Northbound NE 25th Street @ NE 3rd Place,29.654117,-82.292269,Northbound NE 25th ST @ Nearside NE 3rd PL,,,0,,,,,
597,597,Sunrise Store @ SE 43rd Street,29.65097,-82.272361,Northbound SE 43rd ST @ Nearside E University AVE,,,0,,,,,
696,696,University Police Department,29.644323,-82.343607,Southbound Newell DR @ Farside Museum RD,,,0,,,,,
689,689,Boardwalk Apartments,29.626535,-82.3392,Northbound SW 13th ST @ Farside SW 14th DR,,,0,,,,,
1184,1184,Weed Science Building,29.6387966,-82.3641028,Northbound Museum RD @ Farside Hull RD,,,0,,,,,
314,314,Faith Missionary Church,29.632585,-82.285681,Eastbound SE 21st AVE @ Nearside SE 30th Dr,,,0,,,,,
761,761,Sandwich Inn @ NE 16th Ave,29.666684,-82.323115,Westbound NE 16th AVE @ Nearside NE 2nd ST,,,0,,,,,
149,149,West Univ Avenue @ NW 17th Street,29.652158,-82.344574,Westbound W University AVE @ Nearside NW 17th ST,,,0,,,,,
832,832,Liv Apartments,29.635439,-82.388088,Eastbound SW 20th AVE @ Farside SW 42nd DR,,,0,,,,,
1632,1632,Inner Road Eastbound,29.6472686,-82.3410273,Eastbound Inner Road Near Broward Dining,0,,0,,,,,
451,451,Lexington Crossing Apartments,29.616214,-82.362444,Northbound SW 27th ST @ Farside SW 38th PL,,,0,,,,,
1039,1039,Kanapaha Station Plaza,29.603437,-82.412954,Westbound Archer RD @ Nearside SW 66th ST,,,0,,,,,
319,319,Northbound SE 35th Street @ SE 16th Avenue,29.636671,-82.28069,Northbound SE 35th ST @ Farside SE 16th AVE,,,0,,,,,
172,172,Oaks Mall SW 62nd Blvd,29.654389,-82.408973,Southbound NW 62nd ST @ Farside NW 1st PL,,,0,,,,,
372,372,Lux 13 Apartments,29.67111,-82.339044,Northbound NW 13th ST @ Farside NW 21st AVE,,,0,,,,,
735,735,Rena's Ballroom,29.674014,-82.332201,Westbound NW 23rd AVE @ Farside NW 6th ST,,,0,,,,,
488,488,Countryside at the University Apartments,29.615981,-82.355414,Southbound SW 23rd TER @ Nearside Williston RD,,,0,,,,,
642,642,University Terrace Condominiums,29.617006,-82.372153,Northbound SW 34th ST @ Nearside SW 39th BLVD,,,0,,,,,
1300,1300,Gainesville Jrs. Volleyball Club,29.620509,-82.37289,Southbound SW 34th ST @ Farside SW 35th PL,,,0,,,,,
421,421,Walnut Creek Neighborhood,29.688441,-82.360217,Eastbound NW 39th AVE @ Nearside NW 25th TER,,,0,,,,,
524,524,Quail Ridge Neighborhood,29.67419,-82.418261,Eastbound NW 23rd AVE @ Nearside NW 71st ST,,,0,,,,,
164,164,Millennium Center,29.655612,-82.389408,Westbound Newberry RD @ Nearside NW 43rd ST,,,0,,,,,
1618,1618,Queen of Peace Church,29.630694,-82.456769,Westbound SW 24th Ave @ Farside SW 105th St,,,0,,,,,
1122,1122,Westgate Manor Park,29.607018,-82.405613,Eastbound Archer RD @ Farside SW 51st LN,,,0,,,,,
1017,1017,Radiant Credit Union,29.676449,-82.389093,Southbound NW 43rd ST @ Nearside NW 27th AVE,,,0,,,,,
1040,1040,Town & Country Veterinarians,29.602107,-82.415476,Westbound Archer RD @ Nearside SW 69th TER,,,0,,,,,
954,954,Enclave Apartments,29.625581,-82.366357,Westbound SW 28th PL @ Farside SW 28th PL,,,0,,,,,
200,200,Anderson Hall,29.652,-82.34201,Eastbound W University AVE @ Nearside NW 15th ST,,,0,,,,,
43,43,Center Dr @ Museum Rd,29.644403,-82.346846,Northbound Center DR @ Nearside Museum RD,,,0,,,,,
313,313,Lana's Place,29.632589,-82.288082,Eastbound SE 21st AVE @ Nearside SE 28 DR,,,0,,,,,
869,869,Fair View Apartments,29.666434,-82.304088,Eastbound NE 16th AVE @ Nearside NE 16th TER,,,0,,,,,
1168,1168,Northwood Oaks Neighborhood,29.704007,-82.362109,Northbound NW 34th ST @ Farside NW 54th AVE,,,0,,,,,
1491,1491,Lowe's @ Butler Plaza Eastbound,29.623953,-82.380799,Eastbound Windmeadows Blvd @ Farside SW 62nd Blvd,,,0,,,,,
1135,1135,Shands Visitor Parking,29.639637,-82.347288,Westbound Mowry RD @ Farside Center DR,,,0,,,,,
221,221,Family Acupuncture Center,29.669248,-82.330771,Northbound NW 6th ST @ Nearside NW 19th AVE,,,0,,,,,
707,707,Pine Grove Apartments,29.670214,-82.321102,Northbound NE 2nd ST @ Nearside NE 21st LN,,,0,,,,,
1497,1497,Alachua School Bus Parking Lot,29.648572,-82.300287,Westbound SE Hawthorne Rd @ Farside SE 20th St,,,0,,,,,
1121,1121,SunState,29.605087,-82.409246,Eastbound Archer RD @ Nearside SW 63rd BLVD,,,0,,,,,
1091,1091,Home Depot @ NW 4th Boulevard,29.656182,-82.418499,Westbound NW 4th BLVD @ Nearside NW 75th ST,,,0,,,,,
315,315,Eastbound SE 21st Avenue @ SE 32nd Terrace,29.63259,-82.2837,Eastbound SE 21st AVE @ Nearside SE 32 TER,,,0,,,,,
1324,1324,Sorority Row,29.644821,-82.335705,Northbound SW 11th ST @ Nearside SW 8th AVE,,,0,,,,,
730,730,Southbound NW 6th Street @ NW 32nd Place,29.68268,-82.330833,Southbound NW 6th ST @ Nearside NW 32nd PL,,,0,,,,,
1237,1237,Museum Walk Apartments,29.637599,-82.374952,Eastbound Hull RD @ Nearside SW 34th ST,,,0,,,,,
1000,1000,The Arc,29.683831,-82.43038,Southbound NW 83rd ST @ Farside North RD,,,0,,,,,
147,147,Target Copy @ W University Avenue,29.652196,-82.340837,Westbound W University AVE @ Nearside SW 14th ST,,,0,,,,,
1041,1041,Bank of America @ Tower Square on Archer Road,29.600454,-82.418626,Westbound Archer RD @ Farside SW 75th ST,,,0,,,,,
423,423,Palmetto Woods Neighborhood,29.688383,-82.353988,Eastbound NW 39th AVE @ Farside NW 22nd DR,,,0,,,,,
57,57,Hippodrome Theatre,29.650203,-82.324144,Eastbound SE 2nd AVE @ Nearside SE 1st ST,,,0,,,,,
803,803,UF Counseling and Wellness Center,29.642306,-82.368954,Westbound Radio RD @ Nearside Bledsoe DR,,,0,,,,,
309,309,Alachua County Sheriff's Office,29.64283,-82.289449,Eastbound Hawthorne RD @ Nearside SE 27th ST,,,0,,,,,
1181,1181,UF Orthopaedics Institute,29.637827,-82.374012,Westbound Hull RD @ Farside SW 34th ST,,,0,,,,,
1279,1279,Hidden Oak Elementary School,29.670888,-82.439,Northbound Fort Clarke BLVD @ Farside NW 89th DR,,,0,,,,,
927,927,Ben Hill Griffin Stadium North End Zone,29.6510481,-82.3497907,Southbound Gale Lemerand DR @ Farside W University,0,,0,,,,,
61,61,Dignity Project,29.639719,-82.318989,Southbound SE 4th St @ Farside SE 10th Ave,,,0,,,,,
1405,1405,Eastbound SW 24th AVE @ SW 84th ST,29.630494,-82.432433,Eastbound SW 24th AVE @ Nearside SW 84th ST,,,0,,,,,
64,64,Sugarhill Neighborhood @ SE 4th Street,29.634003,-82.316071,Southbound SE 4th ST @ Nearside SE 19th PL,,,0,,,,,
113,113,Southbound SE 15th Street @ SE 7th Avenue,29.645997,-82.305961,Southbound SE 15th ST @ Nearside SE 7th AVE,,,0,,,,,
10,10,Norman Hall,29.6467078,-82.3371755,Southbound SW 12th ST @ Farside SW 6th AVE,0,,0,,,,,
1044,1044,Kanapaha Middle School,29.607026,-82.42254,Northbound SW 75th ST @ Farside SW 51st BLVD,,,0,,,,,
1330,1330,Alachua County Jail (Westbound),29.680186,-82.27963,Westbound NE 39th AVE @ Farside Waldo RD,,,0,,,,,
1009,1009,Faith Presbyterian Church,29.6886514,-82.4057613,Eastbound NW 39th AVE @ Farside NW 63rd ST,,,0,,,,,
808,808,Hilton University of Florida Conference Center,29.635893,-82.37268,Southbound SW 34th ST @ Nearside SW 19th AVE,,,0,,,,,
1394,1394,Southbound NW 55th ST @ NW 14th AVE,29.6652863,-82.4016127,Southbound NW 55th ST @ Farside NW 14th AVE,,,0,,,,,
197,197,Ben Hill Griffin Stadium,29.651975,-82.349049,Eastbound W University AVE @ Farside Gale Lemeran*,,,0,,,,,
215,215,Williams Fellowship Hall,29.657373,-82.33077,Northbound NW 6th ST @ Nearside NW 7th AVE,,,0,,,,,
990,990,Magnolia Park Neighborhood,29.688786,-82.3929,Westbound NW 39th AVE @ Nearside NW 46th TER,,,0,,,,,
496,496,Forest Ridge Neighborhood,29.666822,-82.352564,Westbound NW 16th AVE @ Nearside NW 22nd ST,,,0,,,,,
1254,1254,Gator Corner Dining Facility @ Gale Lemerand,29.648167,-82.349618,Northbound Gale Lemerand DR @ Nearside Stadium RD,,,0,,,,,
308,308,Eastbound Hawthorne Road @ SE 26th Street,29.643847,-82.291551,Eastbound Hawthorne RD @ Nearside SE 26th ST,,,0,,,,,
746,746,Eden Park Apartments,29.688249,-82.307784,Eastbound NE 39th AVE @ Nearside NE 14th ST,,,0,,,,,
1018,1018,CVS @ Millhopper,29.674912,-82.389099,Southbound NW 43rd ST @ Nearside NW 23rd AVE,,,0,,,,,
1144,1144,Fraternity Row,29.6464468,-82.3579702,Northbound Fraternity Row @ Farside Museum RD,,,0,,,,,
900,900,16th Avenue Detailing & Window Tinting,29.66662,-82.310122,Westbound NE 16th AVE @ Nearside NE 12th ST,,,0,,,,,
544,544,NW 16th Avenue @ NW 20th Way,29.666595,-82.347805,Eastbound NW 16th AVE @ Nearside NW 20th WAY,,,0,,,,,
1622,1622,SW 6th St nearside SW 5th Ave,29.6470695,-82.3311777,Northbound SW 6th St @ nearside SW 5th Ave,0,,0,,,,,
1460,1460,Enclave 3,29.623522,-82.365763,Eastbound SW 32nd Terrace @ Traffic Circle,,,0,,,,,
1474,1474,Renaissance Jewelers,29.650563,-82.373853,Westbound SW 2nd Ave @ Farrside SW 34th St,,,0,,,,,
667,667,Summit House Condominiums,29.635747,-82.342482,Eastbound SW 16th AVE @ Farside SW 16th ST,,,0,,,,,
12,12,Norman Field @ SW 8th Avenue,29.644956,-82.338095,Westbound SW 8th AVE @ Farside SW 12th ST,,,0,,,,,
608,608,Northbound NE 25th Street @ NE 6th Avenue,29.657133,-82.292273,Northbound NE 25th ST @ Farside NE 6th AVE,,,0,,,,,
949,949,Lexington Crossing Apartments,29.616983,-82.362634,Southbound SW 27th ST @ Farside SW 35th PL,,,0,,,,,
877,877,Quick Mart @ NE 15th Street,29.688155,-82.305679,Northbound NE 15th ST @ Nearside NE 39th AVE,,,0,,,,,
1111,1111,Kenwood Neighborhood,29.620922,-82.422609,Southbound SW 75th ST @ Farside SW 36th AVE,,,0,,,,,
366,366,University House Apartments,29.658724,-82.339069,Northbound NW 13th ST @ Farside NW 7th AVE,,,0,,,,,
617,617,Westbound NE 8th Avenue @ NE 23nd Street,29.659288,-82.294666,Westbound NE 8th AVE @ Farside NE 23nd ST,,,0,,,,,
999,999,Northridge Neighborhood,29.686069,-82.430369,Southbound NW 83rd ST @ Nearside NW 36th AVE,,,0,,,,,
156,156,West University Ave @ NW 28th St,29.652095,-82.364396,Westbound W University AVE @ Nearside NW 28th ST,,,0,,,,,
815,815,Daily Mart,29.635731,-82.38821,Westbound SW 20th AVE @ Farside SW 42nd DR,,,0,,,,,
191,191,Westgate Plaza,29.650312,-82.370788,Eastbound SW 2nd AVE @ Farside SW 34th ST,,,0,,,,,
1248,1248,Parkside II Apartments,29.642813,-82.33558,Westbound Depot AVE @ Nearside SW 11th ST,,,0,,,,,
1275,1275,Westbound Newberry Road @ Fort Clarke Boulevard,29.660459,-82.43263,Westbound Newberry RD @ Nearside Fort Clarke BLVD,,,0,,,,,
1083,1083,Cricket Club Apartments,29.647935,-82.422297,Northbound SW 75th ST @ Farside SW 8th AVE,,,0,,,,,
239,239,Publix @ NW 39th Avenue,29.687499,-82.339152,Southbound NW 13th ST @ Farside NW 39th AVE,,,0,,,,,
420,420,Vida Springs Church,29.688495,-82.366151,Eastbound NW 39th AVE @ Nearside NW 29th TER,,,0,,,,,
902,902,Department of Children and Families,29.666603,-82.313759,Westbound NE 16th AVE @ Nearside NE 9th ST,,,0,,,,,
258,258,M&E Auto Specialists,29.682885,-82.338931,Northbound NW 13th ST @ Nearside NW 33rd AVE,,,0,,,,,
752,752,NE 15th Street @ NE 26th Avenue,29.676648,-82.305877,Southbound NE 15th ST @ Nearside NE 26th AVE,,,0,,,,,
917,917,Westbound SE 4th Avenue @ SE 8th Street,29.64828,-82.31636,Westbound SE 4th AVE @ Nearside SE 8th ST,,,0,,,,,
339,339,Northbound SE 27th Street @ SE 15th Avenue,29.637057,-82.28913,Northbound SE 27th ST @ Nearside SE 15th AVE,,,0,,,,,
636,636,Greenwich Green Apartments,29.617569,-82.374634,Eastbound SW 37th BLVD @ Nearside SW 34th ST,,,0,,,,,
1379,1379,Westbound NW 39th AVE @ NW 10th ST,29.688624,-82.335082,Westbound NW 39th AVE @ Nearside NW 10th ST,,,0,,,,,
324,324,Eastside High School,29.639837,-82.272389,Northbound SE 43rd ST @ Farside SE 13th AVE,,,0,,,,,
38,38,University Commons,29.63196,-82.361997,Eastbound Archer RD @ Nearside SW 23rd TER,,,0,,,,,
336,336,Faith Missionary Church,29.632658,-82.28569,Westbound SE 21st AVE @ Farside SE 30th Dr,,,0,,,,,
1364,1364,Southbound SE 19th TER @ SE 12th AVE,29.640368,-82.29943,Southbound SE 19th TER @ Nearside SE 12th AVE,,,0,,,,,
898,898,Rose Food Store,29.666562,-82.303197,Westbound NE 16th AVE @ Nearside NE 16th WAY,,,0,,,,,
89,89,Lincoln Estate Neighborhood,29.640199,-82.299548,Eastbound SE 12th AVE @ Nearside SE 19th TER,,,0,,,,,
680,680,Bridge House,29.611419,-82.341485,Southbound SW 13th ST @ Nearside SW 45th LN,,,0,,,,,
429,429,Glen Springs Apartments,29.682891,-82.351573,Southbound NW 21st ST @ Farside NW 32nd PL,,,0,,,,,
1238,1238,Sorority Row,29.644071,-82.335689,Northbound SW 11th ST @ Nearside E Panhellenic DR,,,0,,,,,
726,726,Bella Vista Village,29.688589,-82.325418,Westbound NW 39th AVE @ Nearside NW 1st TER,,,0,,,,,
20,20,Mt Vernon Apartments,29.633883,-82.358637,Westbound Archer RD @ Nearside SW 23rd DR,,,0,,,,,
100,100,GTEC,29.646204,-82.29622,Eastbound Hawthorne RD @ Nearside SE 24th ST,,,0,,,,,
560,560,Northbound NE 9th Street @ NE 8th Avenue,29.658987,-82.314705,Northbound NE 9th ST @ Nearside NE 8th AVE,,,0,,,,,
523,523,Shenandoah Neighborhood,29.674075,-82.425183,Eastbound NW 23rd AVE @ Farside NW 77th TER,,,0,,,,,
692,692,Village Square,29.630285,-82.339178,Northbound SW 13th ST @ Farside SW 25th PL,,,0,,,,,
1006,1006,Robin Lane Neighborhood,29.6886393,-82.4219068,Eastbound NW 39th AVE @ Farside NW 75th ST,,,0,,,,,
643,643,Ridgemar Apartments,29.620493,-82.372521,Northbound SW 34th ST @ Nearside SW 35th AVE,,,0,,,,,
399,399,The Home Depot @ NW 53rd Avenue,29.703167,-82.346494,Eastbound NW 53rd AVE @ Nearside NW 13th ST,,,0,,,,,
1469,1469,Eastbound University Avenue @ SW 23rd DR,29.652168,-82.358601,Eastbound W University AVE @ Nearside SW 23rd Dr,,,0,,,,,
1026,1026,Holy Faith Catholic Church,29.658381,-82.389439,Southbound NW 43rd ST @ Farside NW 8th AVE,,,0,,,,,
132,132,Westbound SE 22nd Avenue @ SE 12th Street,29.631855,-82.310984,Westbound SE 22nd AVE @ Farside SE 12th ST,,,0,,,,,
1084,1084,Reflections Apartments,29.650711,-82.422267,Northbound SW 75th ST @ Nearside SW 1st PL,,,0,,,,,
1192,1192,Turlington Hall,29.648395,-82.343558,Southbound Newell DR @ Farside Union RD,,,0,,,,,
55,55,Second Avenue Center Apartments,29.650175,-82.3299,Eastbound SW 2nd AVE @ Farside SW 6th ST,,,0,,,,,
850,850,GRU Administration Building,29.648317,-82.321369,Eastbound SE 4th AVE @ Farside SE 4th ST,,,0,,,,,
402,402,ABC Liquor Store @ NW 34th Street,29.709592,-82.354348,Southbound NW 34th ST @ Nearside NW 58th AVE,,,0,,,,,
992,992,Tire Plus @ NW 39th Avenue,29.688786,-82.397096,Westbound NW 39th AVE @ Nearside NW 51st ST,,,0,,,,,
4,4,The Continuum,29.650325,-82.329674,Westbound SW 2nd AVE @ Nearside SW 6th ST,,,0,,,,,
320,320,Kangaroo @ SE 35th Street,29.638559,-82.280695,Northbound SE 35th ST @ Nearside Hawthorne RD,,,0,,,,,
1504,1504,PPG Paints Store,29.652948,-82.330865,Southbound NW 6th ST @ Nearside University Avenue,,,0,,,,,
1079,1079,Westbound SW 8th Avenue @ SW 70th Terrace,29.645191,-82.416867,Westbound SW 8th AVE @ Farside SW 70th TER,,,0,,,,,
185,185,SIMED Health,29.6549,-82.388182,Eastbound Newberry RD @ Farside NW 43rd ST,,,0,,,,,
721,721,NE 39th Ave WB Farside NE 15th St,29.688498,-82.306536,Westbound NE 39th AVE @ Farside NE 15th ST,,,0,,,,,
738,738,Green Oak Villa,29.688419,-82.33675,Eastbound NW 39th AVE @ Farside NW 12th ST,,,0,,,,,
1138,1138,Arbor Apartments,29.620101,-82.358529,Westbound SW 35th PL @ Farside SW 23rd TER,,,0,,,,,
1459,1459,Kensington South @ 38th Terrace,29.633451,-82.3809735,Southbound SW 38th TER @ Nearside SW 20th AVE,0,,0,,,,,
585,585,Eastbound SE 25th Terrace @ E University Avenue,29.651786,-82.291256,Eastbound E University AVE @ Farside SE 25th TER,,,0,,,,,
427,427,Altrusa House of Gainesville,29.685773,-82.349537,Westbound NW 36th AVE @ Farside NW 20th ST,,,0,,,,,
1312,1312,Depot Ave nearside SW 3rd St,29.6439161,-82.3283348,Eastbound Depot AVE @ Farside SW 3rd ST,1,,0,,,,,
1283,1283,Ft Clarke Middle School,29.674172,-82.439133,Northbound Fort Clarke BLVD @ Nearside NW 23rd AVE,,,0,,,,,
966,966,Weimer Hall,29.64857,-82.347334,Eastbound Stadium RD @ Farside Gale Lemerand DR,,,0,,,,,
755,755,Highland Court Manor Neighborhood @ NE 23rd Avenue,29.673917,-82.311155,Westbound NE 23rd AVE @ Nearside NE 11th TER,,,0,,,,,
729,729,Southbound SW 6th Street @ NW 36th Avenue,29.685223,-82.330834,Southbound NW 6th ST @ Nearside NW 35th AVE,,,0,,,,,
1630,1630,SW 32nd Rd @ The Vibe (Westbound),29.623197,-82.3920138,Westbound SW 32nd Rd @ Nearside SW 45th St,0,,0,,,,,
166,166,Gainesville Health & Fitness,29.657328,-82.394103,Westbound Newberry RD @ Nearside NW 48th BLVD,,,0,,,,,
303,303,Alachua County School Board Administration Annex,29.651786,-82.301129,Eastbound E University AVE @ Farside SE 18th ST,,,0,,,,,
335,335,Westbound SE 21st Avenue @ SE 32nd Terrace,29.632664,-82.283656,Westbound SE 21st AVE @ Farside SE 32nd ST,,,0,,,,,
1377,1377,CVS - NW 39th Ave @ NW 13th St,29.688621,-82.339716,Westbound NW 39th AVE @ Farside NW 13th ST,,,0,,,,,
159,159,Fire Station @ W University Ave,29.651982,-82.376318,Westbound W University AVE @ Nearside NW 36th ST,,,0,,,,,
1612,1612,Town of Tioga,29.65653,-82.482504,Westbound NW Newberry Rd @ Farside SW 131st St,,,0,,,,,
1001,1001,Santa Fe College @ NW 83rd Street,29.680709,-82.430392,Southbound NW 83rd ST @ Nearside Administration RD,,,0,,,,,
482,482,University of Florida Energy Research,29.627895,-82.359309,Southbound SW 23rd TER @ Farside Archer RD,,,0,,,,,
1447,1447,Gardenia Gardens,29.659135,-82.302674,Eastbound NE 8th AVE @ Farside NE 17th ST,,,0,,,,,
133,133,Gainesville Housing Authority,29.633971,-82.315961,Northbound SE 4th ST @ Farside SE 19th PL,,,0,,,,,
1072,1072,Sparrow Apartments,29.645065,-82.421338,Eastbound SW 8th AVE @ Farside SW 75th ST,,,0,,,,,
1560,1560,Eastwood Meadows,29.64243,-82.271588,Northbound SE 44th ST @ Farside SE 10th PL,,,0,,,,,
1392,1392,Northbound NW 55th St @ NW 9th Ln,29.6603661,-82.4014717,Northbound NW 55th ST @ Nearside NW 9th LN,,,0,,,,,
108,108,SE 24th Street at Hawthorne Road,29.646148,-82.293949,Southbound SE 24th ST @ Nearside Hawthorne RD,,,0,,,,,
502,502,Zion Evangelical Lutheran Church,29.667092,-82.373357,Westbound NW 16th BLVD @ Farside NW 34th ST,,,0,,,,,
1113,1113,Tower Village,29.612393,-82.422636,Southbound SW 75th ST @ Farside SW 45th PL,,,0,,,,,
1193,1193,Rawlings Hall,29.646608,-82.343572,Southbound Newell DR @ Nearside McCarty DR,,,0,,,,,
776,776,Spring Hill Church,29.632621,-82.320267,Northbound Williston RD @ Farside SE 1st ST,,,0,,,,,
223,223,NW 6th St NW 21st Ln,29.672169,-82.330727,Northbound NW 6th ST @ Nearside NW 22nd AVE,,,0,,,,,
724,724,Westbound NE 39th Ave at Main St - Gsville Nissan,29.688531,-82.319097,Westbound NE 39th AVE @ Nearside N Main ST,,,0,,,,,
623,623,Westbound NE 13th Street @ NE 8th Avenue,29.659376,-82.308036,Westbound NE 8th AVE @ Nearside NE 13th ST,,,0,,,,,
510,510,Suburban Apartments,29.674235,-82.391874,Westbound NW 23rd AVE @ Nearside NW 46th TER,,,0,,,,,
1381,1381,Publix - NW 39th AVE @ NW 13th ST,29.688431,-82.340422,Eastbound NW 39th AVE @ Nearside NW 13th ST,,,0,,,,,
1626,1626,SW 43rd St @ Cracker Barrel,29.6171772,-82.3891192,Northbound SW 43rd St @ Farside SW Archer Rd,0,,0,,,,,
1209,1209,Oxford Terrace Apartments,29.6432257,-82.3337333,Southbound SW 9th ST @ Nearside SW Depot AVE,,,0,,,,,
408,408,Northbound NW 23rd Terrace @ US Hwy 441,29.715036,-82.358708,Northbound NW 23rd TER @ Nearside NW 13th ST,,,0,,,,,
913,913,Southbound SE 11th Street @ SE 2nd Avenue,29.65031,-82.311613,Southbound SE 11th ST @ Nearside SE 2nd AVE,,,0,,,,,
768,768,Friends of the Library Alachua County,29.656048,-82.325088,Southbound N Main ST @ Farside NE 6th AVE,,,0,,,,,
382,382,Ridgeview Baptist Church,29.685662,-82.347437,Eastbound NW 36th AVE @ Nearside NW 19th ST,,,0,,,,,
783,783,Chevron Gas Station @ Williston Road,29.635095,-82.317764,Southbound Williston RD @ Farside SE 4th ST,0,,0,,,,,
1601,1601,Markets West (Eastbound),29.6379503,-82.4208262,Eastbound SW 17th RD Farside SW 74th Drive,,,0,,,,,
1631,1631,Inner Road Westbound,29.6474024,-82.3408354,Westbound Inner Rd Near Fine Arts Building,0,,0,,,,,
909,909,Episcopal Children's Services,29.656544,-82.308494,Southbound Waldo RD @ Farside NE 8th AVE,,,0,,,,,
248,248,Gainesville High School,29.667953,-82.339253,Southbound NW 13th ST @ Farside NW 18th AVE,,,0,,,,,
238,238,CVS @ NW 13th Street,29.690166,-82.339194,Southbound NW 13th ST @ Farside NW 41st AVE,,,0,,,,,
1103,1103,Tower Hill,29.653548,-82.422532,Southbound NW 75th ST @ Nearside W University AVE,,,0,,,,,
868,868,Gainesville Christian Center,29.66645,-82.305939,Eastbound NE 16th AVE @ Nearside NE 15th ST,,,0,,,,,
1592,1592,Pizza Hut Archer Rd Eastbound,29.624111,-82.375328,Eastbound SW Archer Rd @ Farside SW 35th Blvd,,,0,,,,,
1359,1359,Gainesville Healthcare Center,29.637382,-82.342875,Northbound SW 16th ST @ Nearside Circle of Hope,,,0,,,,,
1284,1284,Ft Clarke Middle School,29.673509,-82.439334,Southbound Fort Clarke BLVD @ Farside NW 23rd AVE,,,0,,,,,
1384,1384,Metrocorp Center,29.688822,-82.386074,Westbound NW 39th AVE @ Nearside NW 43rd ST,,,0,,,,,
13,13,Beaty Towers,29.644929,-82.340175,Westbound Museum Rd @ Farside SW 13th St,,,0,,,,,
1174,1174,Lacrosse Field,29.637587,-82.365174,Eastbound Hull RD @ Nearside Natural Area DR,,,0,,,,,
739,739,Eastbound NW 39th Avenue @ NW 10th Street,29.688421,-82.334462,Eastbound NW 39th AVE @ Farside NW 10th ST,,,0,,,,,
134,134,Norwood Neighborhood (North),29.636261,-82.317134,Northbound SE 4th St @ Nearside SE 14th Ln,,,0,,,,,
1007,1007,Unicorn Hill Farm,29.688679,-82.416157,Eastbound NW 39th AVE @ Nearside NW 69th ST,,,0,,,,,
733,733,Bel Air Apartments,29.676726,-82.330878,Southbound NW 6th ST @ Farside NW 26th AVE,,,0,,,,,
280,280,American Auto Insurance,29.661249,-82.331002,Southbound NW 6th ST @ Nearside NW 10th AVE,,,0,,,,,
563,563,MLK Center and Citizens Field,29.659261,-82.308213,Eastbound NE 8th AVE @ Farside NE 13th ST,,,0,,,,,
489,489,Southbound SW 23rd Street @ Williston Road,29.613806,-82.355183,Southbound SW 23rd ST @ Nearside Williston RD,,,0,,,,,
682,682,Budget Inn,29.611868,-82.341109,Northbound SW 13th ST @ Nearside Williston RD,,,0,,,,,
1555,1555,Marshall's @ Plaza Blvd,29.627726,-82.383254,Eastbound Plaza Blvd @ Farside SW 62nd Blvd,,,0,,,,,
469,469,Commuter Lot Parking Garage @ Gale Lemerand,29.642341,-82.350346,Northbound Gale Lemerand DR @ Farside Mowry RD,,,0,,,,,
1495,1495,Passage Family Church,29.671629,-82.305909,Southbound NE 15th St @ Nearside NE 20th Pl,,,0,,,,,
1499,1499,NE 15th St @ NE 3rd Ave Nearside,29.653654,-82.305737,Northbound NE 15th St @ Nearside NE 3rd Ave,,,0,,,,,
1126,1126,Haystacks Housing Complex,29.613121,-82.393946,Eastbound Archer RD @ Nearside SW 47th TER,,,0,,,,,
452,452,Gainesville Place Apartments @ SW 35th Place,29.619799,-82.364741,Westbound SW 35th PL @ Nearside SW 28th TER,,,0,,,,,
797,797,Hume Hall,29.644951,-82.352202,Westbound Museum RD @ Farside Gale Lemerand DR,,,0,,,,,
323,323,Chevron Food Mart @ SE 43rd Street,29.636216,-82.272412,Northbound SE 43rd ST @ Farside Hawthorne RD,,,0,,,,,
473,473,Reitz Union,29.64514,-82.346983,Southbound McCarty DR @ Nearside Museum RD,1,,0,,,,,
28,28,Bonefish Grill Seafood Restaurant @ Butler Plaza,29.624804,-82.377613,Westbound SW 35th BLVD @ Farside Archer RD,,,0,,,,,
196,196,Pressly Stadium,29.650446,-82.355431,Eastbound SW 2nd AVE @ Farside Woodlawn DR,,,0,,,,,
683,683,Meridian Behavioral Healthcare (Northbound),29.613107,-82.340904,Northbound SW 13th ST @ Nearside Williston RD,,,0,,,,,
1505,1505,Planned Furnishings,29.65192,-82.330772,Northbound SW 6th ST @ Nearside University Avenue,,,0,,,,,
66,66,Eastbound SE 22nd Avenue @ SE 12th Street,29.631789,-82.3106,Eastbound SE 22nd AVE @ Nearside SE 12th ST,,,0,,,,,
849,849,Hume Hall (Eastbound),29.644837,-82.351988,Eastbound Museum RD @ Nearside Gale Lemerand DR,,,0,,,,,
1067,1067,Carriage House Lane,29.630587,-82.420423,Westbound SW 24th AVE @ Nearside SW 73rd TER,,,0,,,,,
